-0.0314108   0.999507   0
-0.0627905   0.998027   0
-0.0941083   0.995562   0
-0.125333   0.992115   0
-0.156434   0.987688   0
-0.187381   0.982287   0
-0.218143   0.975917   0
-0.24869   0.968583   0
-0.278991   0.960294   0
-0.309017   0.951057   0
-0.338738   0.940881   0
-0.368125   0.929776   0
-0.397148   0.917755   0
-0.425779   0.904827   0
-0.45399   0.891007   0
-0.481754   0.876307   0
-0.509041   0.860742   0
-0.535827   0.844328   0
-0.562083   0.827081   0
-0.587785   0.809017   0
-0.612907   0.790155   0
-0.637424   0.770513   0
-0.661312   0.750111   0
-0.684547   0.728969   0
-0.707107   0.707107   0
-0.728969   0.684547   0
-0.750111   0.661312   0
-0.770513   0.637424   0
-0.790155   0.612907   0
-0.809017   0.587785   0
-0.827081   0.562083   0
-0.844328   0.535827   0
-0.860742   0.509041   0
-0.876307   0.481754   0
-0.891007   0.45399   0
-0.904827   0.425779   0
-0.917755   0.397148   0
-0.929776   0.368125   0
-0.940881   0.338738   0
-0.951057   0.309017   0
-0.960294   0.278991   0
-0.968583   0.24869   0
-0.975917   0.218143   0
-0.982287   0.187381   0
-0.987688   0.156434   0
-0.992115   0.125333   0
-0.995562   0.0941083   0
-0.998027   0.0627905   0
-0.999507   0.0314108   0
0   1   0
-1   6.12323e-17   0
-0.999507   -2.52786e-16   0.0314108
-0.998027   6.12323e-17   0.0627905
-0.995562   6.12323e-17   0.0941083
-0.992115   -2.52786e-16   0.125333
-0.987688   6.12323e-17   0.156434
-0.982287   -2.52786e-16   0.187381
-0.975917   6.12323e-17   0.218143
-0.968583   6.12323e-17   0.24869
-0.960294   6.12323e-17   0.278991
-0.951057   -2.52786e-16   0.309017
-0.940881   6.12323e-17   0.338738
-0.929776   6.12323e-17   0.368125
-0.917755   6.12323e-17   0.397148
-0.904827   6.12323e-17   0.425779
-0.891007   6.12323e-17   0.45399
-0.876307   6.12323e-17   0.481754
-0.860742   6.12323e-17   0.509041
-0.844328   6.12323e-17   0.535827
-0.827081   6.12323e-17   0.562083
-0.809017   6.12323e-17   0.587785
-0.790155   6.12323e-17   0.612907
-0.770513   6.12323e-17   0.637424
-0.750111   6.12323e-17   0.661312
-0.728969   6.12323e-17   0.684547
-0.707107   6.12323e-17   0.707107
-0.684547   6.12323e-17   0.728969
-0.661312   6.12323e-17   0.750111
-0.637424   6.12323e-17   0.770513
-0.612907   6.12323e-17   0.790155
-0.587785   6.12323e-17   0.809017
-0.562083   6.12323e-17   0.827081
-0.535827   6.12323e-17   0.844328
-0.509041   6.12323e-17   0.860742
-0.481754   6.12323e-17   0.876307
-0.45399   6.12323e-17   0.891007
-0.425779   6.12323e-17   0.904827
-0.397148   6.12323e-17   0.917755
-0.368125   6.12323e-17   0.929776
-0.338738   6.12323e-17   0.940881
-0.309017   6.12323e-17   0.951057
-0.278991   6.12323e-17   0.960294
-0.24869   6.12323e-17   0.968583
-0.218143   6.12323e-17   0.975917
-0.187381   6.12323e-17   0.982287
-0.156434   6.12323e-17   0.987688
-0.125333   6.12323e-17   0.992115
-0.0941083   6.12323e-17   0.995562
-0.0627905   6.12323e-17   0.998027
-0.0314108   6.12323e-17   0.999507
-6.12323e-17   6.12323e-17   1
-1.92335e-18   0.999507   0.0314108
-3.84481e-18   0.998027   0.0627905
-5.76247e-18   0.995562   0.0941083
-7.67445e-18   0.992115   0.125333
-9.57885e-18   0.987688   0.156434
-1.14738e-17   0.982287   0.187381
-1.33574e-17   0.975917   0.218143
-1.52279e-17   0.968583   0.24869
-1.70833e-17   0.960294   0.278991
-1.89218e-17   0.951057   0.309017
-2.07417e-17   0.940881   0.338738
-2.25411e-17   0.929776   0.368125
-2.43183e-17   0.917755   0.397148
-2.60715e-17   0.904827   0.425779
-2.77989e-17   0.891007   0.45399
-2.94989e-17   0.876307   0.481754
-3.11698e-17   0.860742   0.509041
-3.28099e-17   0.844328   0.535827
-3.44177e-17   0.827081   0.562083
-3.59915e-17   0.809017   0.587785
-3.75297e-17   0.790155   0.612907
-3.9031e-17   0.770513   0.637424
-4.04937e-17   0.750111   0.661312
-4.19164e-17   0.728969   0.684547
-4.32978e-17   0.707107   0.707107
-4.46365e-17   0.684547   0.728969
-4.59311e-17   0.661312   0.750111
-4.71803e-17   0.637424   0.770513
-4.8383e-17   0.612907   0.790155
-4.9538e-17   0.587785   0.809017
-5.06441e-17   0.562083   0.827081
-5.17002e-17   0.535827   0.844328
-5.27052e-17   0.509041   0.860742
-5.36583e-17   0.481754   0.876307
-5.45584e-17   0.45399   0.891007
-5.54047e-17   0.425779   0.904827
-5.61963e-17   0.397148   0.917755
-5.69324e-17   0.368125   0.929776
-5.76123e-17   0.338738   0.940881
-5.82354e-17   0.309017   0.951057
-5.8801e-17   0.278991   0.960294
-5.93086e-17   0.24869   0.968583
-5.97577e-17   0.218143   0.975917
-6.01477e-17   0.187381   0.982287
-6.04785e-17   0.156434   0.987688
-6.07495e-17   0.125333   0.992115
-6.09606e-17   0.0941083   0.995562
-6.11115e-17   0.0627905   0.998027
-6.12021e-17   0.0314108   0.999507
-0.0314108   -0.999507   0
-0.0627905   -0.998027   0
-0.0941083   -0.995562   0
-0.125333   -0.992115   0
-0.156434   -0.987688   0
-0.187381   -0.982287   0
-0.218143   -0.975917   0
-0.24869   -0.968583   0
-0.278991   -0.960294   0
-0.309017   -0.951057   0
-0.338738   -0.940881   0
-0.368125   -0.929776   0
-0.397148   -0.917755   0
-0.425779   -0.904827   0
-0.45399   -0.891007   0
-0.481754   -0.876307   0
-0.509041   -0.860742   0
-0.535827   -0.844328   0
-0.562083   -0.827081   0
-0.587785   -0.809017   0
-0.612907   -0.790155   0
-0.637424   -0.770513   0
-0.661312   -0.750111   0
-0.684547   -0.728969   0
-0.707107   -0.707107   0
-0.728969   -0.684547   0
-0.750111   -0.661312   0
-0.770513   -0.637424   0
-0.790155   -0.612907   0
-0.809017   -0.587785   0
-0.827081   -0.562083   0
-0.844328   -0.535827   0
-0.860742   -0.509041   0
-0.876307   -0.481754   0
-0.891007   -0.45399   0
-0.904827   -0.425779   0
-0.917755   -0.397148   0
-0.929776   -0.368125   0
-0.940881   -0.338738   0
-0.951057   -0.309017   0
-0.960294   -0.278991   0
-0.968583   -0.24869   0
-0.975917   -0.218143   0
-0.982287   -0.187381   0
-0.987688   -0.156434   0
-0.992115   -0.125333   0
-0.995562   -0.0941083   0
-0.998027   -0.0627905   0
-0.999507   -0.0314108   0
0   -1   0
-1.92335e-18   -0.999507   0.0314108
-3.84481e-18   -0.998027   0.0627905
